,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expirationDate
3503,TSLA240621P00166670,2023-07-07 13:51:02+00:00,166.67,274.42999267578125,9.85,10.2,-0.46000004,-4.487805,7.0,5862.0,0.5361984857177735,False,REGULAR,USD,1,2024-06-21
3504,TSLA240621P00170000,2023-07-07 16:40:15+00:00,170.0,274.42999267578125,10.5,10.8,-0.34000015,-3.1775718,6.0,5025.0,0.5322617575073242,False,REGULAR,USD,1,2024-06-21
3505,TSLA240621P00173330,2023-07-07 14:03:19+00:00,173.33,274.42999267578125,11.1,11.45,-3.2300005,-22.52441,3.0,4714.0,0.5278672702026368,False,REGULAR,USD,1,2024-06-21
3506,TSLA240621P00175000,2023-07-07 19:43:26+00:00,175.0,274.42999267578125,11.45,11.7,-0.35000038,-2.9535897,69.0,4230.0,0.5253038192749023,False,REGULAR,USD,1,2024-06-21
3507,TSLA240621P00180000,2023-07-07 19:59:36+00:00,180.0,274.42999267578125,12.55,12.85,0.0,0.0,235.0,6731.0,0.520939849243164,False,REGULAR,USD,1,2024-06-21
3508,TSLA240621P00183330,2023-07-06 19:56:04+00:00,183.33,274.42999267578125,13.25,13.6,0.0,0.0,421.0,3274.0,0.5170946728515625,False,REGULAR,USD,1,2024-06-21
3509,TSLA240621P00185000,2023-07-06 19:34:04+00:00,185.0,274.42999267578125,13.6,14.0,0.0,0.0,10.0,1372.0,0.5152026019287108,False,REGULAR,USD,1,2024-06-21
3510,TSLA240621P00186670,2023-07-06 15:10:48+00:00,186.67,274.42999267578125,14.0,14.4,0.0,0.0,1.0,2296.0,0.5135851864624023,False,REGULAR,USD,1,2024-06-21
3511,TSLA240621P00190000,2023-07-07 19:59:57+00:00,190.0,274.42999267578125,14.8,15.2,-0.25,-1.6339868,4.0,2950.0,0.5101062173461915,False,REGULAR,USD,1,2024-06-21
3512,TSLA240621P00193330,2023-07-07 16:07:45+00:00,193.33,274.42999267578125,15.6,16.0,-0.29999924,-1.916928,169.0,4893.0,0.5062610409545899,False,REGULAR,USD,1,2024-06-21
3513,TSLA240621P00195000,2023-07-07 18:38:51+00:00,195.0,274.42999267578125,16.05,16.45,-0.37000084,-2.2839558,2.0,3355.0,0.5048877636718749,False,REGULAR,USD,1,2024-06-21
3514,TSLA240621P00200000,2023-07-07 19:06:56+00:00,200.0,274.42999267578125,17.4,17.8,-0.45000076,-2.542377,40.0,10970.0,0.5002186209106446,False,REGULAR,USD,1,2024-06-21
3515,TSLA240621P00206670,2023-07-06 14:23:47+00:00,206.67,274.42999267578125,19.3,19.7,0.0,0.0,9.0,3201.0,0.49658706542968756,False,REGULAR,USD,1,2024-06-21
3516,TSLA240621P00210000,2023-07-07 18:38:51+00:00,210.0,274.42999267578125,20.35,20.75,-0.5799999,-2.8210113,21.0,2060.0,0.49414568359375005,False,REGULAR,USD,1,2024-06-21
3517,TSLA240621P00213330,2023-07-07 18:56:10+00:00,213.33,274.42999267578125,21.3,21.75,-0.8299999,-3.8073392,3.0,1412.0,0.4906972317504883,False,REGULAR,USD,1,2024-06-21
3518,TSLA240621P00216670,2023-07-07 19:46:49+00:00,216.67,274.42999267578125,22.4,22.85,-0.45000076,-1.9565251,21.0,5501.0,0.4880422290039063,False,REGULAR,USD,1,2024-06-21
3519,TSLA240621P00220000,2023-07-07 19:39:03+00:00,220.0,274.42999267578125,23.6,24.05,-0.27000046,-1.1406863,43.0,4839.0,0.48627222717285157,False,REGULAR,USD,1,2024-06-21
3520,TSLA240621P00226670,2023-07-07 17:15:45+00:00,226.67,274.42999267578125,25.95,26.4,-1.5,-5.628518,32.0,3363.0,0.48091644577026366,False,REGULAR,USD,1,2024-06-21
3521,TSLA240621P00230000,2023-07-07 19:50:35+00:00,230.0,274.42999267578125,27.1,27.5,-0.23999977,-0.8667381,13.0,2329.0,0.47688816574096676,False,REGULAR,USD,1,2024-06-21
3522,TSLA240621P00233330,2023-07-07 17:23:40+00:00,233.33,274.42999267578125,28.45,28.95,-1.2000008,-4.159448,169.0,7779.0,0.47641514801025386,False,REGULAR,USD,1,2024-06-21
3523,TSLA240621P00240000,2023-07-07 19:29:25+00:00,240.0,274.42999267578125,31.1,31.55,0.10000038,0.32206243,14.0,5993.0,0.470983073425293,False,REGULAR,USD,1,2024-06-21
3524,TSLA240621P00246670,2023-07-07 19:45:53+00:00,246.67,274.42999267578125,33.9,34.45,-0.40999985,-1.1911676,17.0,1676.0,0.4673210006713867,False,REGULAR,USD,1,2024-06-21
3525,TSLA240621P00250000,2023-07-07 19:26:29+00:00,250.0,274.42999267578125,35.35,35.95,-0.34000015,-0.9604524,49.0,4976.0,0.4654899642944337,False,REGULAR,USD,1,2024-06-21
3526,TSLA240621P00253330,2023-07-07 18:38:50+00:00,253.33,274.42999267578125,36.85,37.45,-0.80999756,-2.1927385,21.0,3946.0,0.46332323791503904,False,REGULAR,USD,1,2024-06-21
3527,TSLA240621P00260000,2023-07-07 19:52:28+00:00,260.0,274.42999267578125,40.0,40.6,0.40999985,1.0288578,1140.0,2128.0,0.45943228561401367,False,REGULAR,USD,1,2024-06-21
3528,TSLA240621P00266670,2023-07-07 17:21:01+00:00,266.67,274.42999267578125,43.25,43.85,-1.2000008,-2.776494,1.0,2562.0,0.4551751260375977,False,REGULAR,USD,1,2024-06-21
3529,TSLA240621P00270000,2023-07-07 19:03:40+00:00,270.0,274.42999267578125,44.95,45.55,-0.45000076,-1.0101027,205.0,4715.0,0.45332883102416993,False,REGULAR,USD,1,2024-06-21
3530,TSLA240621P00273330,2023-07-07 15:30:32+00:00,273.33,274.42999267578125,46.7,47.35,-0.41999817,-0.9047785,1.0,1037.0,0.4521081401062012,False,REGULAR,USD,1,2024-06-21
3531,TSLA240621P00276670,2023-07-07 14:52:44+00:00,276.67,274.42999267578125,48.45,49.05,-0.6500015,-1.3265337,1.0,931.0,0.44955994781494135,True,REGULAR,USD,1,2024-06-21
3532,TSLA240621P00280000,2023-07-07 18:45:06+00:00,280.0,274.42999267578125,50.25,50.95,-0.33000183,-0.6622553,205.0,2061.0,0.4486444296264648,True,REGULAR,USD,1,2024-06-21
3533,TSLA240621P00283330,2023-07-07 19:53:42+00:00,283.33,274.42999267578125,52.1,52.75,0.5299988,1.0227687,28.0,3575.0,0.44647770324707037,True,REGULAR,USD,1,2024-06-21
3534,TSLA240621P00286670,2023-06-30 14:23:30+00:00,286.67,274.42999267578125,53.95,54.65,0.0,0.0,4.0,805.0,0.4448908050537109,True,REGULAR,USD,1,2024-06-21
3535,TSLA240621P00290000,2023-07-07 17:18:38+00:00,290.0,274.42999267578125,55.85,56.55,-0.09000015,-0.16547188,11.0,1184.0,0.44304451004028317,True,REGULAR,USD,1,2024-06-21
3536,TSLA240621P00293330,2023-06-21 14:14:36+00:00,293.33,274.42999267578125,57.8,58.5,0.0,0.0,4.0,1000.0,0.44136606002807616,True,REGULAR,USD,1,2024-06-21
3537,TSLA240621P00296670,2023-07-06 15:57:59+00:00,296.67,274.42999267578125,59.8,60.5,0.0,0.0,7.0,373.0,0.43979442047119144,True,REGULAR,USD,1,2024-06-21
3538,TSLA240621P00300000,2023-07-07 17:39:01+00:00,300.0,274.42999267578125,61.45,62.75,-0.8199997,-1.3416226,107.0,2280.0,0.4403284727478027,True,REGULAR,USD,1,2024-06-21
3539,TSLA240621P00303330,2023-07-06 13:52:19+00:00,303.33,274.42999267578125,63.45,64.55,0.0,0.0,2.0,680.0,0.43636122726440424,True,REGULAR,USD,1,2024-06-21
3540,TSLA240621P00306670,2023-07-05 19:59:32+00:00,306.67,274.42999267578125,65.5,66.7,0.0,0.0,1.0,277.0,0.43530838134765626,True,REGULAR,USD,1,2024-06-21
3541,TSLA240621P00310000,2023-07-07 13:30:39+00:00,310.0,274.42999267578125,67.6,68.8,-0.58000183,-0.8602816,1.0,491.0,0.4335688967895508,True,REGULAR,USD,1,2024-06-21
3542,TSLA240621P00313330,2023-06-30 19:32:54+00:00,313.33,274.42999267578125,69.7,71.0,0.0,0.0,19.0,693.0,0.43247027496337886,True,REGULAR,USD,1,2024-06-21
3543,TSLA240621P00316670,2023-07-06 16:51:14+00:00,316.67,274.42999267578125,71.85,73.25,0.0,0.0,1.0,17.0,0.43150898086547856,True,REGULAR,USD,1,2024-06-21
3544,TSLA240621P00320000,2023-07-07 18:16:29+00:00,320.0,274.42999267578125,74.05,75.5,-1.0300064,-1.3956726,11.0,601.0,0.4303340658569337,True,REGULAR,USD,1,2024-06-21
3545,TSLA240621P00323330,2023-07-03 14:17:30+00:00,323.33,274.42999267578125,76.6,77.8,0.0,0.0,2.0,268.0,0.42935751312255865,True,REGULAR,USD,1,2024-06-21
3546,TSLA240621P00326670,2023-06-06 16:55:48+00:00,326.67,274.42999267578125,78.2,79.7,0.0,0.0,2.0,1.0,0.4242153526306152,True,REGULAR,USD,1,2024-06-21
3547,TSLA240621P00330000,2023-07-06 14:44:23+00:00,330.0,274.42999267578125,80.7,82.45,0.0,0.0,1.0,412.0,0.4270076831054688,True,REGULAR,USD,1,2024-06-21
3548,TSLA240621P00333330,2023-05-31 15:37:58+00:00,333.33,274.42999267578125,90.55,92.65,0.0,0.0,1.0,257.0,0.5006153454589843,True,REGULAR,USD,1,2024-06-21
3549,TSLA240621P00336670,2023-07-05 14:30:14+00:00,336.67,274.42999267578125,85.35,87.25,0.0,0.0,6.0,14.0,0.4250545776367188,True,REGULAR,USD,1,2024-06-21
3550,TSLA240621P00340000,2023-07-06 13:42:06+00:00,340.0,274.42999267578125,87.7,89.7,0.0,0.0,26.0,73.0,0.4242153526306152,True,REGULAR,USD,1,2024-06-21
3551,TSLA240621P00343330,2023-07-07 17:39:30+00:00,343.33,274.42999267578125,90.1,92.15,-13.610001,-13.263816,1.0,4.0,0.42311673080444334,True,REGULAR,USD,1,2024-06-21
3552,TSLA240621P00346670,2023-05-22 18:42:21+00:00,346.67,274.42999267578125,105.8,107.65,0.0,0.0,1.0,1.0,0.5391586611938478,True,REGULAR,USD,1,2024-06-21
3553,TSLA240621P00350000,2023-07-03 13:47:07+00:00,350.0,274.42999267578125,95.0,97.2,0.0,0.0,3.0,82.0,0.421606125793457,True,REGULAR,USD,1,2024-06-21
3554,TSLA240621P00353330,2023-06-13 15:59:29+00:00,353.33,274.42999267578125,97.5,99.75,0.0,0.0,2.0,4.0,0.42078215942382813,True,REGULAR,USD,1,2024-06-21
3555,TSLA240621P00356670,2023-06-21 17:05:07+00:00,356.67,274.42999267578125,100.0,102.3,0.0,0.0,58.0,29.0,0.41963776168823247,True,REGULAR,USD,1,2024-06-21
3556,TSLA240621P00360000,2023-07-05 13:39:42+00:00,360.0,274.42999267578125,102.55,104.9,0.0,0.0,3.0,4.0,0.4188443125915527,True,REGULAR,USD,1,2024-06-21
3557,TSLA240621P00363330,2022-12-27 17:42:26+00:00,363.33,274.42999267578125,201.9,204.2,0.0,0.0,2.0,0.0,1.3408846432495114,True,REGULAR,USD,1,2024-06-21
3558,TSLA240621P00366670,2023-04-20 19:58:14+00:00,366.67,274.42999267578125,182.0,191.5,0.0,0.0,10.0,0.0,1.1506390124511716,True,REGULAR,USD,1,2024-06-21
3559,TSLA240621P00370000,2023-07-05 13:33:39+00:00,370.0,274.42999267578125,110.3,112.75,0.0,0.0,2.0,1.0,0.4155179298400879,True,REGULAR,USD,1,2024-06-21
3560,TSLA240621P00373330,2023-04-20 19:58:14+00:00,373.33,274.42999267578125,188.0,198.0,0.0,0.0,55.0,0.0,1.159885792388916,True,REGULAR,USD,1,2024-06-21
3561,TSLA240621P00376670,2023-06-21 16:55:07+00:00,376.67,274.42999267578125,115.6,118.1,0.0,0.0,9.0,21.0,0.4133512034606933,True,REGULAR,USD,1,2024-06-21
3562,TSLA240621P00380000,2023-06-28 15:23:05+00:00,380.0,274.42999267578125,118.75,120.8,0.0,0.0,1.0,71.0,0.41225258163452144,True,REGULAR,USD,1,2024-06-21
3563,TSLA240621P00383330,2023-06-16 18:14:41+00:00,383.33,274.42999267578125,121.45,123.5,0.0,0.0,2.0,1.0,0.4109250802612304,True,REGULAR,USD,1,2024-06-21
3564,TSLA240621P00386670,2023-06-26 17:05:58+00:00,386.67,274.42999267578125,124.2,126.25,0.0,0.0,1.0,29.0,0.4098264584350586,True,REGULAR,USD,1,2024-06-21
3565,TSLA240621P00390000,2023-06-20 16:25:39+00:00,390.0,274.42999267578125,126.95,129.0,0.0,0.0,16.0,103.0,0.4086210261535644,True,REGULAR,USD,1,2024-06-21
3566,TSLA240621P00393330,2023-06-16 18:06:17+00:00,393.33,274.42999267578125,129.7,131.8,0.0,0.0,4.0,2.0,0.407781801147461,True,REGULAR,USD,1,2024-06-21
3567,TSLA240621P00396670,2023-06-16 18:05:36+00:00,396.67,274.42999267578125,132.5,134.6,0.0,0.0,28.0,14.0,0.4066221447753906,True,REGULAR,USD,1,2024-06-21
3568,TSLA240621P00400000,2023-07-05 13:35:52+00:00,400.0,274.42999267578125,135.3,137.4,0.0,0.0,1.0,75.0,0.4053404193115234,True,REGULAR,USD,1,2024-06-21
3569,TSLA240621P00410000,2022-08-19 15:16:06+00:00,410.0,274.42999267578125,0.0,0.0,0.0,0.0,4.0,15.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3570,TSLA240621P00416670,2023-06-20 13:48:16+00:00,416.67,274.42999267578125,149.6,151.75,0.0,0.0,1.0,12.0,0.39990834472656256,True,REGULAR,USD,1,2024-06-21
3571,TSLA240621P00420000,2022-08-24 19:42:16+00:00,420.0,274.42999267578125,0.0,0.0,0.0,0.0,9.0,136.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3572,TSLA240621P00430000,2022-08-24 18:49:48+00:00,430.0,274.42999267578125,0.0,0.0,0.0,0.0,6.0,116.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3573,TSLA240621P00433330,2023-06-16 17:34:51+00:00,433.33,274.42999267578125,164.3,166.45,0.0,0.0,2.0,2.0,0.394110062866211,True,REGULAR,USD,1,2024-06-21
3574,TSLA240621P00440000,2023-06-16 17:45:05+00:00,440.0,274.42999267578125,170.3,172.45,0.0,0.0,4.0,3.0,0.39206540557861325,True,REGULAR,USD,1,2024-06-21
3575,TSLA240621P00450000,2023-07-05 14:22:06+00:00,450.0,274.42999267578125,179.35,181.5,0.0,0.0,2.0,44.0,0.3883422982788086,True,REGULAR,USD,1,2024-06-21
3576,TSLA240621P00460000,2022-08-24 19:04:23+00:00,460.0,274.42999267578125,0.0,0.0,0.0,0.0,3.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3577,TSLA240621P00466670,2023-06-22 19:29:43+00:00,466.67,274.42999267578125,194.75,196.9,0.0,0.0,7.0,55.0,0.3836731555175781,True,REGULAR,USD,1,2024-06-21
3578,TSLA240621P00470000,2022-08-19 19:08:42+00:00,470.0,274.42999267578125,0.0,0.0,0.0,0.0,12.0,19.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3579,TSLA240621P00480000,2022-08-24 18:50:46+00:00,480.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,40.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3580,TSLA240621P00483330,2023-06-15 19:13:42+00:00,483.33,274.42999267578125,208.7,214.4,0.0,0.0,24.0,12.0,0.4176693975830078,True,REGULAR,USD,1,2024-06-21
3581,TSLA240621P00490000,2023-06-27 15:45:47+00:00,490.0,274.42999267578125,215.05,220.9,0.0,0.0,2.0,7.0,0.4213619876098633,True,REGULAR,USD,1,2024-06-21
3582,TSLA240621P00500000,2023-01-25 17:56:57+00:00,500.0,274.42999267578125,302.2,304.5,0.0,0.0,1.0,0.0,1.2038308851623534,True,REGULAR,USD,1,2024-06-21
3583,TSLA240621P00510000,2023-07-06 19:02:50+00:00,510.0,274.42999267578125,233.3,240.5,234.17,,,1.0,0.4333247586059571,True,REGULAR,USD,1,2024-06-21
3584,TSLA240621P00516670,2023-06-14 19:11:05+00:00,516.67,274.42999267578125,239.8,246.95,0.0,0.0,4.0,0.0,0.435125277709961,True,REGULAR,USD,1,2024-06-21
3585,TSLA240621P00520000,2022-08-24 19:35:08+00:00,520.0,274.42999267578125,0.0,0.0,0.0,0.0,21.0,266.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3586,TSLA240621P00533330,2023-06-26 15:23:02+00:00,533.33,274.42999267578125,256.0,262.6,0.0,0.0,7.0,0.0,0.4274959594726563,True,REGULAR,USD,1,2024-06-21
3587,TSLA240621P00540000,2022-08-24 18:00:27+00:00,540.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,180.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3588,TSLA240621P00550000,2023-07-03 16:44:47+00:00,550.0,274.42999267578125,272.55,279.4,0.0,0.0,2.0,2.0,0.4449518395996094,True,REGULAR,USD,1,2024-06-21
3589,TSLA240621P00560000,2022-08-18 17:13:09+00:00,560.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,427.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3590,TSLA240621P00566670,2023-07-07 19:04:34+00:00,566.67,274.42999267578125,289.05,295.75,-92.47998,-24.199917,15.0,0.0,0.4506890869140625,True,REGULAR,USD,1,2024-06-21
3591,TSLA240621P00580000,2022-08-23 14:50:47+00:00,580.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,1074.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3592,TSLA240621P00583330,2023-06-28 14:33:25+00:00,583.33,274.42999267578125,304.45,313.4,0.0,0.0,1.0,0.0,0.4880422290039063,True,REGULAR,USD,1,2024-06-21
3593,TSLA240621P00600000,2023-06-26 19:17:27+00:00,600.0,274.42999267578125,322.2,328.95,0.0,0.0,1.0,0.0,0.47296669616699216,True,REGULAR,USD,1,2024-06-21
3594,TSLA240621P00616670,2023-06-12 15:32:49+00:00,616.67,274.42999267578125,337.7,346.8,0.0,0.0,4.0,0.0,0.5149584637451172,True,REGULAR,USD,1,2024-06-21
3595,TSLA240621P00620000,2022-08-19 17:13:12+00:00,620.0,274.42999267578125,0.0,0.0,0.0,0.0,13.0,350.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3596,TSLA240621P00633330,2023-06-12 19:43:58+00:00,633.33,274.42999267578125,355.4,362.3,0.0,0.0,254.0,0.0,0.4974415490722657,True,REGULAR,USD,1,2024-06-21
3597,TSLA240621P00640000,2022-08-24 16:53:34+00:00,640.0,274.42999267578125,0.0,0.0,0.0,0.0,3.0,144.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3598,TSLA240621P00650000,2023-06-26 15:43:22+00:00,650.0,274.42999267578125,371.0,380.15,0.0,0.0,1.0,0.0,0.5392502130126955,True,REGULAR,USD,1,2024-06-21
3599,TSLA240621P00660000,2022-08-24 14:09:05+00:00,660.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,280.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3600,TSLA240621P00666670,2023-06-12 14:49:45+00:00,666.67,274.42999267578125,387.7,396.85,0.0,0.0,52.0,0.0,0.5513350531005861,True,REGULAR,USD,1,2024-06-21
3601,TSLA240621P00680000,2022-08-22 13:42:33+00:00,680.0,274.42999267578125,0.0,0.0,0.0,0.0,9.0,626.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3602,TSLA240621P00683330,2023-06-12 14:51:13+00:00,683.33,274.42999267578125,404.35,413.5,0.0,0.0,78.0,0.0,0.5620771331787109,True,REGULAR,USD,1,2024-06-21
3603,TSLA240621P00700000,2023-06-21 15:42:02+00:00,700.0,274.42999267578125,421.0,430.15,0.0,0.0,4.0,0.0,0.5722088677978516,True,REGULAR,USD,1,2024-06-21
3604,TSLA240621P00716670,2022-10-10 13:30:02+00:00,716.67,274.42999267578125,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3605,TSLA240621P00720000,2022-08-24 19:36:10+00:00,720.0,274.42999267578125,0.0,0.0,0.0,0.0,6.0,331.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3606,TSLA240621P00733330,2022-11-15 15:45:57+00:00,733.33,274.42999267578125,573.15,577.35,0.0,0.0,4.0,0.0,1.7969980853271483,True,REGULAR,USD,1,2024-06-21
3607,TSLA240621P00740000,2022-08-24 15:52:36+00:00,740.0,274.42999267578125,0.0,0.0,0.0,0.0,5.0,81.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3608,TSLA240621P00750000,2023-06-09 14:40:04+00:00,750.0,274.42999267578125,471.0,480.15,0.0,0.0,1.0,0.0,0.6023294161987306,True,REGULAR,USD,1,2024-06-21
3609,TSLA240621P00758330,2023-06-09 19:14:30+00:00,758.33,274.42999267578125,479.3,488.5,0.0,0.0,1.0,0.0,0.6076089044189454,True,REGULAR,USD,1,2024-06-21
3610,TSLA240621P00760000,2022-08-23 17:29:16+00:00,760.0,274.42999267578125,0.0,0.0,0.0,0.0,37.0,67.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3611,TSLA240621P00780000,2022-08-23 16:39:02+00:00,780.0,274.42999267578125,0.0,0.0,0.0,0.0,34.0,140.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3612,TSLA240621P00800000,2022-08-24 16:36:00+00:00,800.0,274.42999267578125,0.0,0.0,0.0,0.0,3.0,1116.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3613,TSLA240621P00810000,2022-08-24 15:13:22+00:00,810.0,274.42999267578125,0.0,0.0,0.0,0.0,7.0,81.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3614,TSLA240621P00820000,2022-08-24 15:19:59+00:00,820.0,274.42999267578125,0.0,0.0,0.0,0.0,7.0,220.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3615,TSLA240621P00830000,2022-08-23 16:33:07+00:00,830.0,274.42999267578125,0.0,0.0,0.0,0.0,68.0,231.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3616,TSLA240621P00840000,2022-08-23 16:35:00+00:00,840.0,274.42999267578125,0.0,0.0,0.0,0.0,85.0,275.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3617,TSLA240621P00850000,2022-08-24 18:27:12+00:00,850.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,328.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3618,TSLA240621P00860000,2022-08-22 15:36:25+00:00,860.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,87.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3619,TSLA240621P00870000,2022-08-22 14:46:22+00:00,870.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,142.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3620,TSLA240621P00880000,2022-08-24 14:25:29+00:00,880.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,66.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3621,TSLA240621P00890000,2022-08-22 15:36:25+00:00,890.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,39.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3622,TSLA240621P00900000,2022-08-24 18:47:35+00:00,900.0,274.42999267578125,0.0,0.0,0.0,0.0,324.0,792.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3623,TSLA240621P00910000,2022-08-18 14:15:32+00:00,910.0,274.42999267578125,0.0,0.0,0.0,0.0,63.0,136.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3624,TSLA240621P00920000,2022-08-17 13:30:00+00:00,920.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,35.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3625,TSLA240621P00930000,2022-08-16 14:15:11+00:00,930.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,41.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3626,TSLA240621P00940000,2022-08-24 14:46:32+00:00,940.0,274.42999267578125,0.0,0.0,0.0,0.0,14.0,42.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3627,TSLA240621P00950000,2022-08-23 17:20:59+00:00,950.0,274.42999267578125,0.0,0.0,0.0,0.0,3.0,194.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3628,TSLA240621P00960000,2022-08-15 15:50:27+00:00,960.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,32.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3629,TSLA240621P00970000,2022-08-15 16:19:35+00:00,970.0,274.42999267578125,0.0,0.0,0.0,0.0,21.0,25.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3630,TSLA240621P00980000,2022-08-15 16:21:08+00:00,980.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,45.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3631,TSLA240621P00990000,2022-08-24 19:10:30+00:00,990.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,266.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3632,TSLA240621P01000000,2022-08-24 19:10:30+00:00,1000.0,274.42999267578125,0.0,0.0,0.0,0.0,3.0,2358.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3633,TSLA240621P01010000,2022-08-23 15:05:26+00:00,1010.0,274.42999267578125,0.0,0.0,0.0,0.0,8.0,29.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3634,TSLA240621P01020000,2022-08-23 16:32:27+00:00,1020.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,47.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3635,TSLA240621P01030000,2022-08-01 13:51:10+00:00,1030.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,56.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3636,TSLA240621P01040000,2022-08-11 17:56:11+00:00,1040.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,108.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3637,TSLA240621P01050000,2022-08-24 18:59:03+00:00,1050.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,147.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3638,TSLA240621P01060000,2022-08-24 19:28:37+00:00,1060.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,32.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3639,TSLA240621P01070000,2022-07-12 14:36:11+00:00,1070.0,274.42999267578125,373.3,382.85,0.0,0.0,34.0,82.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3640,TSLA240621P01080000,2022-07-22 14:53:01+00:00,1080.0,274.42999267578125,364.85,369.15,0.0,0.0,1.0,65.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3641,TSLA240621P01090000,2022-08-24 14:47:42+00:00,1090.0,274.42999267578125,0.0,0.0,0.0,0.0,1.0,24.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3642,TSLA240621P01100000,2022-08-19 19:30:37+00:00,1100.0,274.42999267578125,0.0,0.0,0.0,0.0,80.0,684.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
3643,TSLA240621P01110000,2022-08-19 19:30:37+00:00,1110.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,149.0,1.0000000000000003e-05,True,REGULAR,USD,1,2024-06-21
